district,year,new_parties,new_parties_caste,new_parties_religious,new_parties_socialist,new_parties_communist,new_parties_issues,new_parties_nationalist,new_parties_other,first_foundings,first_foundings_caste,first_foundings_religious,first_foundings_socialist,first_foundings_communist,first_foundings_issues,first_foundings_nationalist,first_foundings_other,franchise_foundings,franchise_foundings_caste,franchise_foundings_religious,franchise_foundings_socialist,franchise_foundings_communist,franchise_foundings_issues,franchise_foundings_nationalist,franchise_foundings_other,voting_participation,raw_rainfall,standardized_rainfall,mild_drought,moderate_drought,mild_flood,moderate_flood,mild_drought_or_flood,moderate_drought_or_flood
Anantapur,1951,3,0,0,1,0,1,1,0,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,60.732002,605.787,-0.64050055,1,0,0,0,1,0
Anantapur,1957,2,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,36.66,720.8911667,0.70608598,0,0,0,0,0,0
Anantapur,1962,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,63.787502,661.2676,0.008558754,0,0,0,0,0,0
Anantapur,1967,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,687.4386,0.31472939,0,0,0,0,0,0
Anantapur,1971,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,665.7205,0.060652569,0,0,0,0,0,0
Anantapur,1977,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,703.8316667,0.50650942,0,0,0,0,0,0
Anantapur,1980,3,1,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,632.34,-0.32986093,0,0,0,0,0,0
Anantapur,1989,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,657.6835,-0.033371098,0,0,0,0,0,0
Anantapur,1991,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,,676.2795,0.18418074,0,0,0,0,0,0
Anantapur,1996,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,735.054,0.87177485,0,0,0,0,0,0
Anantapur,1998,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.587143,836.394,2.0573366,0,0,1,1,1,1
Anantapur,1999,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,66.33857,653.955,-0.076990269,0,0,0,0,0,0
Anantnag,1951,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Anantnag,1957,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Anantnag,1962,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Anantnag,1967,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,,770.7958,-1.1486436,1,1,0,0,1,1
Anantnag,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,622.28,-2.2966332,1,1,0,0,1,1
Anantnag,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1049.685667,1.007105,0,0,0,0,0,0
Anantnag,1980,2,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,,984.4976667,0.50321811,0,0,0,0,0,0
Anantnag,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,958.7455,0.30416036,0,0,0,0,0,0
Anantnag,1991,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Anantnag,1996,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,,1071.031,1.172099,0,0,0,0,0,0
Anantnag,1998,3,1,0,0,0,1,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28.15,941.228,0.16875449,0,0,0,0,0,0
Anantnag,1999,11,3,0,3,1,1,0,0,5,2,0,1,0,1,0,0,6,1,0,2,1,0,0,0,14.32,895.311,-0.18617238,0,0,0,0,0,0
Angul,1951,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Angul,1957,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,36.369999,1289.219333,0.38447285,0,0,0,0,0,0
Angul,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1308.0098,0.63036186,0,0,0,0,0,0
Angul,1967,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,1222.601,-0.48728395,0,0,0,0,0,0
Angul,1971,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,1331.3075,0.9352318,0,0,0,0,0,0
Angul,1977,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Angul,1980,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Angul,1989,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Angul,1991,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Angul,1996,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Angul,1998,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Angul,1999,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Araria,1951,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Araria,1957,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Araria,1962,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Araria,1967,4,0,1,2,0,0,1,0,1,0,0,1,0,0,0,0,3,0,1,1,0,0,1,0,,1107.3356,-1.2343402,1,1,0,0,1,1
Araria,1971,2,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,,1363.723,0.35402969,0,0,0,0,0,0
Araria,1977,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1427.567,0.74955571,0,0,0,0,0,0
Araria,1980,3,1,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,1355.553,0.30341494,0,0,0,0,0,0
Araria,1989,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,1605.274,1.8504852,0,0,1,0,1,0
Araria,1991,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,,1347.8595,0.25575221,0,0,0,0,0,0
Araria,1996,3,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,,1117.9895,-1.1683372,1,1,0,0,1,1
Araria,1998,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.129997,1321.212,0.090665758,0,0,0,0,0,0
Araria,1999,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,62.220001,1247.586,-0.36546168,0,0,0,0,0,0
Azamgarh,1951,6,0,1,3,1,0,1,0,6,0,1,3,1,0,1,0,0,0,0,0,0,0,0,0,37.676666,1044.308,0.92810029,0,0,0,0,0,0
Azamgarh,1957,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,41.389999,1045.584667,0.93689179,0,0,0,0,0,0
Azamgarh,1962,3,0,1,1,0,0,0,1,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,50.259998,1006.4654,0.66750485,0,0,0,0,0,0
Azamgarh,1967,2,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,909.0338,-0.003438198,0,0,0,0,0,0
Azamgarh,1971,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,1066.36975,1.0800241,0,0,0,0,0,0
Azamgarh,1977,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,935.6916667,0.18013583,0,0,0,0,0,0
Azamgarh,1980,3,1,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,1060.965,1.0428054,0,0,0,0,0,0
Azamgarh,1989,5,0,1,1,0,1,0,0,2,0,0,0,0,1,0,0,3,0,1,1,0,0,0,0,,880.1615,-0.20226148,0,0,0,0,0,0
Azamgarh,1991,3,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,1,0,0,0,0,,757.3125,-1.0482364,1,1,0,0,1,1
Azamgarh,1996,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,,841.05425,-0.47156566,0,0,0,0,0,0
Azamgarh,1998,2,1,0,0,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,55.25,778.429,-0.90282184,1,0,0,0,1,0
Azamgarh,1999,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,54.439999,699.501,-1.4463435,1,1,0,0,1,1
Baghpat,1951,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Baghpat,1957,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Baghpat,1962,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Baghpat,1967,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,,695.3692,0.56812257,0,0,0,0,0,0
Baghpat,1971,4,1,0,0,0,1,1,1,4,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,619.1125,-0.11571589,0,0,0,0,0,0
Baghpat,1977,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,705.7058333,0.66081721,0,0,0,0,0,0
Baghpat,1980,4,1,0,0,1,0,0,1,3,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,,657.2976667,0.22671284,0,0,0,0,0,0
Baghpat,1989,3,0,0,0,1,1,0,0,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,,527.263,-0.9393841,1,0,0,0,1,0
Baghpat,1991,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,1,,692.013,0.53802556,0,0,0,0,0,0
Baghpat,1996,5,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,4,0,0,2,0,1,0,0,,765.44525,1.1965355,0,0,0,0,0,0
Baghpat,1998,4,1,0,0,0,1,0,0,2,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,55.610001,675.098,0.38633886,0,0,0,0,0,0
Baghpat,1999,3,1,0,0,0,2,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,1,0,0,57.110001,356.531,-2.4704378,1,1,0,0,1,1
Bahraich,1951,7,0,2,3,0,0,1,1,7,0,2,3,0,0,1,1,0,0,0,0,0,0,0,0,34.288002,1131.2215,0.70885444,0,0,0,0,0,0
Bahraich,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.546665,1132.726333,0.71808195,0,0,0,0,0,0
Bahraich,1962,2,0,1,0,0,0,0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,41.810001,1185.3438,1.0407288,0,0,0,0,0,0
Bahraich,1967,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,1020.36,0.029059034,0,0,0,0,0,0
Bahraich,1971,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,,1206.7125,1.1717602,0,0,0,0,0,0
Bahraich,1977,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,1023.485,0.048221327,0,0,0,0,0,0
Bahraich,1980,4,1,0,0,0,0,1,1,4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,1172.402667,0.96137464,0,0,0,0,0,0
Bahraich,1989,5,1,0,1,0,1,0,0,3,1,0,0,0,1,0,0,2,0,0,1,0,0,0,0,,981.3075,-0.21040832,0,0,0,0,0,0
Bahraich,1991,2,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,,748.5905,-1.6374136,1,1,0,0,1,1
Bahraich,1996,5,2,0,0,0,0,0,2,3,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,,1000.065,-0.095388561,0,0,0,0,0,0
Bahraich,1998,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,57.193333,878.3305,-0.84185648,1,0,0,0,1,0
Bahraich,1999,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0,53.59,728.102,-1.7630477,1,1,0,0,1,1
Balaghat,1951,3,0,1,1,0,0,1,0,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,48.41,1152.617,-1.3897802,1,1,0,0,1,1
Balaghat,1957,2,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,48.130001,1391.4725,0.54703122,0,0,0,0,0,0
Balaghat,1962,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,45.18,1414.648,0.73495471,0,0,0,0,0,0
Balaghat,1967,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,1245.0998,-0.63986343,1,0,0,0,1,0
Balaghat,1971,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,1501.8705,1.4422172,0,0,0,0,0,0
Balaghat,1977,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,1313.292333,-0.086909562,0,0,0,0,0,0
Balaghat,1980,3,1,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,1263.169,-0.49334544,0,0,0,0,0,0
Balaghat,1989,3,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,,1163.26525,-1.3034365,1,1,0,0,1,1
Balaghat,1991,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,,1401.8085,0.63084286,0,0,0,0,0,0
Balaghat,1996,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,,1510.0825,1.508806,0,0,1,0,1,0
Balaghat,1998,3,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,69.830002,1197.9345,-1.0223135,1,1,0,0,1,1
Balaghat,1999,2,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,63.709999,1320.139,-0.031391889,0,0,0,0,0,0
Balangir,1951,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Balangir,1957,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Balangir,1962,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,22.02,1340.6196,0.72072542,0,0,0,0,0,0
Balangir,1967,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,1189.3344,-0.39344612,0,0,0,0,0,0
Balangir,1971,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1344.2845,0.74771637,0,0,0,0,0,0
Balangir,1977,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1242.3905,-0.002703352,0,0,0,0,0,0
Balangir,1980,4,1,0,0,0,0,1,1,4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,1342.391,0.73377126,0,0,0,0,0,0
Balangir,1989,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,1152.7935,-0.66255921,1,0,0,0,1,0
Balangir,1991,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,,1525.282,2.0807104,0,0,1,1,1,1
Balangir,1996,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1183.291,-0.43795398,0,0,0,0,0,0
Balangir,1998,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.18,972.847,-1.9878129,1,1,0,0,1,1
Balangir,1999,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,61.150002,1265.41,0.16682857,0,0,0,0,0,0
Ballia,1951,3,0,2,0,0,0,1,0,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,34.34,1069.7485,0.86629587,0,0,0,0,0,0
Ballia,1957,2,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,49.19286,1053.920333,0.76190984,0,0,0,0,0,0
Ballia,1962,2,0,1,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,52.565002,1028.4048,0.59363621,0,0,0,0,0,0
Ballia,1967,2,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,,927.1646,-0.074037895,0,0,0,0,0,0
Ballia,1971,2,0,0,0,0,1,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,1118.265,1.1862597,0,0,0,0,0,0
Ballia,1977,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,999.4525,0.40269721,0,0,0,0,0,0
Ballia,1980,4,1,0,0,0,0,1,1,4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,1062.035667,0.8154301,0,0,0,0,0,0
Ballia,1989,5,0,0,1,1,2,0,0,3,0,0,0,1,2,0,0,2,0,0,1,0,0,0,0,,999.8245,0.40515053,0,0,0,0,0,0
Ballia,1991,3,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,1,0,0,0,0,,862.1205,-0.5030005,1,0,0,0,1,0
Ballia,1996,4,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,,823.64575,-0.75673956,1,0,0,0,1,0
Ballia,1998,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,49.889999,809.714,-0.84861875,1,0,0,0,1,0
Ballia,1999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,48.110001,753.315,-1.2205673,1,1,0,0,1,1
Balrampur,1951,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Balrampur,1957,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,51.25,1189.6715,0.76391119,0,0,0,0,0,0
Balrampur,1962,3,0,1,1,0,0,0,1,2,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,52.360001,1212.827,0.90168434,0,0,0,0,0,0
Balrampur,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1029.275,-0.19043359,0,0,0,0,0,0
Balrampur,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1233.44675,1.02437,0,0,0,0,0,0
Balrampur,1977,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1076.350167,0.08965943,0,0,0,0,0,0
Balrampur,1980,5,1,0,1,0,0,1,1,4,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,,1215.829,0.91954595,0,0,0,0,0,0
Balrampur,1989,4,1,0,1,1,1,0,0,2,1,0,0,0,1,0,0,2,0,0,1,1,0,0,0,,1060.50025,-0.004646154,0,0,0,0,0,0
Balrampur,1991,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,,788.094,-1.6254389,1,1,0,0,1,1
Balrampur,1996,6,2,0,2,0,0,0,1,4,1,0,1,0,0,0,1,2,1,0,1,0,0,0,0,,989.9485,-0.42442274,0,0,0,0,0,0
Balrampur,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.509998,925.73,-0.80651706,1,0,0,0,1,0
Balrampur,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.189999,780.257,-1.6720684,1,1,0,0,1,1
Banaskantha,1951,2,0,0,1,0,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,37.720001,495.076,0.015084594,0,0,0,0,0,0
Banaskantha,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.380001,565.9508333,0.72217113,0,0,0,0,0,0
Banaskantha,1962,3,0,1,1,0,0,0,1,2,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,47,557.9118,0.64196926,0,0,0,0,0,0
Banaskantha,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,501.6384,0.080554724,0,0,0,0,0,0
Banaskantha,1971,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,368.542,-1.2472886,1,1,0,0,1,1
Banaskantha,1977,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,595.7736667,1.0197002,0,0,0,0,0,0
Banaskantha,1980,3,1,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,474.493,-0.19026279,0,0,0,0,0,0
Banaskantha,1989,3,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,380.77075,-1.1252878,1,1,0,0,1,1
Banaskantha,1991,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,479.895,-0.13636945,0,0,0,0,0,0
Banaskantha,1996,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,610.6705,1.1683192,0,0,0,0,0,0
Banaskantha,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.809998,696.885,2.0284426,0,0,1,1,1,1
Banaskantha,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.5,367.026,-1.262413,1,1,0,0,1,1
Banda,1951,5,1,1,2,0,0,1,0,5,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,22.879999,1171.458,0.77643025,0,0,0,0,0,0
Banda,1957,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31,1194.100167,0.9334107,0,0,0,0,0,0
Banda,1962,3,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,31.24,1219.1542,1.1071129,0,0,0,0,0,0
Banda,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1065.967,0.045050487,0,0,0,0,0,0
Banda,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1135.47625,0.52696514,0,0,0,0,0,0
Banda,1977,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1016.845,-0.29551733,0,0,0,0,0,0
Banda,1980,3,0,0,1,0,0,0,1,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,1142.461333,0.57539344,0,0,0,0,0,0
Banda,1989,3,1,0,0,0,1,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,807.83525,-1.744603,1,1,0,0,1,1
Banda,1991,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,,934.656,-0.86534196,1,0,0,0,1,0
Banda,1996,4,1,0,0,0,1,0,0,3,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,,1012.95475,-0.32248881,0,0,0,0,0,0
Banda,1998,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,50.439999,993.097,-0.46016461,0,0,0,0,0,0
Banda,1999,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,50.889999,1189.102,0.89875793,0,0,0,0,0,0
Bangalore,1951,3,0,0,2,0,0,1,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,45.400002,761.9368473,-0.80769926,1,0,0,0,1,0
Bangalore,1957,2,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,52.641998,849.1025102,-0.037793055,0,0,0,0,0,0
Bangalore,1962,3,0,1,0,1,0,0,1,2,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,59.973335,883.1124107,0.26260543,0,0,0,0,0,0
Bangalore,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,883.0917807,0.26242322,0,0,0,0,0,0
Bangalore,1971,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,856.8230193,0.030399716,0,0,0,0,0,0
Bangalore,1977,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,851.3462852,-0.017974511,0,0,0,0,0,0
Bangalore,1980,4,1,0,0,0,0,1,1,4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,842.266474,-0.098173559,0,0,0,0,0,0
Bangalore,1989,3,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,,881.4785499,0.24817407,0,0,0,0,0,0
Bangalore,1991,4,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,,848.2345774,-0.045459226,0,0,0,0,0,0
Bangalore,1996,2,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,884.0166511,0.2705923,0,0,0,0,0,0
Bangalore,1998,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,57.779999,1136.949936,2.5046704,0,0,1,1,1,1
Bangalore,1999,3,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,1,56.259998,955.6652934,0.90344167,0,0,0,0,0,0
Banka,1951,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Banka,1957,3,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,2,1,0,0,0,0,1,0,39.509998,1241.240667,0.41101924,0,0,0,0,0,0
Banka,1962,2,0,0,1,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,40.040001,1238.5462,0.39424062,0,0,0,0,0,0
Banka,1967,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,1044.675,-0.81300753,1,0,0,0,1,0
Banka,1971,6,1,0,1,2,0,0,0,2,1,0,0,0,0,0,0,4,0,0,1,2,0,0,0,,1416.89975,1.5048593,0,0,1,0,1,0
Banka,1977,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1227.891667,0.32789418,0,0,0,0,0,0
Banka,1980,3,1,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,1273.822333,0.61390734,0,0,0,0,0,0
